#NEXUS

[1 samples from mcmc run generated by language trees. File written 27-Aug-2021 15:40:33]
[This file contains the values of XI at each leaf.]
[For associated trees see same file with .nex extension]
[Sample 	armenian   	lycian   	hittite   	luvian   	oldirish   	welsh   	oscan   	latin   	umbrian   	oldenglish   	gothic   	oldhighgerman   	oldnorse   	lithuanian   	oldprussian   	oldcslavonic   	latvian   	oldpersian   	vedic   	avestan   	tocharian_b   	tocharian_a   	albanian   	greek   	]
         636 	0.99860271 	0.13586783 	0.91362687 	0.52633393 	0.99098308 	0.99983142 	0.23583116 	0.99951908 	0.30433684 	0.99295589 	0.89640727 	0.99734004 	0.99982319 	0.99860703 	0.87935081 	0.99341154 	0.99048108 	0.38451277 	0.99901299 	0.94658234 	0.96084990 	0.90994418 	0.99853581 	0.99722038 	
         637 	0.99921864 	0.14044842 	0.92108465 	0.49406125 	0.99318171 	0.99978022 	0.23084429 	0.99973546 	0.29979703 	0.99872845 	0.90645733 	0.99512222 	0.99996615 	0.99812557 	0.87856347 	0.98608650 	0.99314902 	0.38049617 	0.99951795 	0.93438154 	0.94271701 	0.91715104 	0.99750936 	0.99679217 	
         638 	0.99918924 	0.14366841 	0.92569023 	0.49595656 	0.98116636 	0.99953773 	0.23372564 	0.99969193 	0.30242008 	0.99671740 	0.91010830 	0.99821586 	0.99985219 	0.99912802 	0.87599352 	0.98377143 	0.99269440 	0.41040369 	0.99796282 	0.94676221 	0.96903951 	0.92778895 	0.99779486 	0.99592807 	
         639 	0.99608851 	0.12701213 	0.92298981 	0.51409840 	0.98588320 	0.99924396 	0.26130586 	0.99920032 	0.31934642 	0.99937725 	0.87625937 	0.99597615 	0.99997083 	0.99820825 	0.87151143 	0.99165040 	0.99392978 	0.40909440 	0.99641314 	0.95958679 	0.93967308 	0.92543196 	0.99859867 	0.99565985 	
         640 	0.99670956 	0.13343124 	0.91372648 	0.51767125 	0.99859033 	0.99925206 	0.29010323 	0.99787984 	0.32435129 	0.99838685 	0.92174746 	0.99288760 	0.99998323 	0.99612542 	0.87777067 	0.97352344 	0.99480915 	0.43937651 	0.99858044 	0.93477374 	0.96277369 	0.91639731 	0.99532464 	0.99581616 	
         641 	0.99672283 	0.14466928 	0.91781146 	0.53589295 	0.99707132 	0.99755657 	0.28943338 	0.99892002 	0.28367809 	0.99957577 	0.87841980 	0.99526815 	0.99997047 	0.99757636 	0.86872206 	0.97973141 	0.99782449 	0.38237659 	0.99906364 	0.94444022 	0.95174201 	0.91544384 	0.99690305 	0.99819733 	
         642 	0.98961099 	0.15408722 	0.91754567 	0.52193770 	0.98442873 	0.99631616 	0.29725734 	0.99709049 	0.30233137 	0.99941451 	0.87975851 	0.99620030 	0.99997881 	0.99558227 	0.88800887 	0.98700377 	0.99703043 	0.38917716 	0.99929479 	0.94762777 	0.95929322 	0.87951013 	0.99178855 	0.99564140 	
         643 	0.99542798 	0.11982739 	0.92628001 	0.51237226 	0.98433825 	0.99629722 	0.27063677 	0.99569409 	0.25798457 	0.99942279 	0.85156421 	0.99670267 	0.99998684 	0.99773395 	0.85927901 	0.97865612 	0.99735600 	0.38442051 	0.99813662 	0.91625047 	0.94768353 	0.90237313 	0.99211049 	0.99656060 	
         644 	0.99714164 	0.11479099 	0.93061922 	0.54760999 	0.99269627 	0.99741963 	0.26646331 	0.99775823 	0.27532141 	0.99916534 	0.85071486 	0.99802043 	0.99997257 	0.99976743 	0.85320185 	0.99487924 	0.98993620 	0.38089812 	0.99799704 	0.95380277 	0.96479148 	0.89385173 	0.99503375 	0.99841700 	
         645 	0.99838716 	0.09543549 	0.93000237 	0.54799308 	0.99489310 	0.99765716 	0.26708447 	0.99638300 	0.27593506 	0.99954404 	0.90388689 	0.99664645 	0.99997414 	0.99972066 	0.86987311 	0.99338814 	0.99477764 	0.38142238 	0.99836267 	0.95350573 	0.94576114 	0.90616249 	0.98908195 	0.99429902 	
         646 	0.99768416 	0.13414060 	0.93943994 	0.57685517 	0.99328350 	0.99789721 	0.29844494 	0.99585807 	0.30691683 	0.99961246 	0.89776005 	0.99867035 	0.99995176 	0.99992645 	0.85189892 	0.98753380 	0.99076388 	0.42290478 	0.99898310 	0.94256806 	0.96444666 	0.91998541 	0.99102314 	0.99682661 	
         647 	0.99858250 	0.13544303 	0.90368765 	0.51933002 	0.98126133 	0.99753934 	0.26019125 	0.99961803 	0.30795938 	0.99950519 	0.90686985 	0.99798910 	0.99987223 	0.99977297 	0.91029335 	0.98642587 	0.99413225 	0.41080556 	0.99926236 	0.94346461 	0.94802946 	0.89564330 	0.98909396 	0.99725345 	
         648 	0.99705568 	0.12198904 	0.88130412 	0.52382595 	0.99357407 	0.99690598 	0.24867856 	0.99902770 	0.28141133 	0.99947705 	0.89584214 	0.99876090 	0.99937916 	0.99895718 	0.89635296 	0.98729893 	0.99420352 	0.37619094 	0.99928728 	0.93528620 	0.95172321 	0.92477383 	0.99488906 	0.99607926 	
         649 	0.99624553 	0.12841283 	0.93050066 	0.52730978 	0.99617632 	0.99746649 	0.21317134 	0.99962970 	0.34350789 	0.99966922 	0.88468934 	0.99854899 	0.99896410 	0.99852828 	0.89743406 	0.97841617 	0.99261467 	0.48173610 	0.99750980 	0.93374761 	0.95264612 	0.90358712 	0.99248953 	0.99747939 	
         650 	0.99595134 	0.11818144 	0.93238048 	0.50765703 	0.99744069 	0.99732985 	0.23228540 	0.99941218 	0.31621333 	0.99964266 	0.87962963 	0.99941629 	0.99880175 	0.99788076 	0.87376920 	0.97751879 	0.99141560 	0.44826672 	0.99827988 	0.96470766 	0.95697370 	0.88469935 	0.99648660 	0.99725203 	
         651 	0.99489389 	0.11280947 	0.91383020 	0.55183263 	0.98978093 	0.99869521 	0.21468333 	0.99936489 	0.31204775 	0.99595574 	0.89616755 	0.99749626 	0.99526706 	0.99930521 	0.83793895 	0.99201195 	0.99214433 	0.40866043 	0.99874095 	0.95729735 	0.93612151 	0.90188403 	0.99946859 	0.99956006 	
         652 	0.99102848 	0.13575729 	0.91452899 	0.56342480 	0.98807983 	0.99831149 	0.23499611 	0.99945304 	0.33585060 	0.99569437 	0.88300256 	0.99126343 	0.99411930 	0.99884971 	0.90548140 	0.98316755 	0.99149722 	0.41227122 	0.99959842 	0.93477990 	0.95809195 	0.91239426 	0.99738195 	0.99969079 	
         653 	0.99642423 	0.13782679 	0.92605067 	0.49332109 	0.99740842 	0.99979912 	0.23862601 	0.99962052 	0.26569793 	0.99868517 	0.88443265 	0.99812215 	0.99841577 	0.99555971 	0.85885558 	0.98434839 	0.98666616 	0.41194419 	0.99984542 	0.92422314 	0.95728259 	0.88574626 	0.99891382 	0.99908557 	
         654 	0.99791415 	0.15899200 	0.90555086 	0.49248556 	0.99229977 	0.99990068 	0.21743335 	0.99987259 	0.28372407 	0.99967130 	0.89967559 	0.99924019 	0.99549721 	0.99702065 	0.86426838 	0.99375237 	0.99178411 	0.45662723 	0.99951769 	0.94431746 	0.95967094 	0.91541277 	0.99479792 	0.99889895 	
         655 	0.99612792 	0.16529482 	0.93341379 	0.47631165 	0.99606399 	0.99934911 	0.21683529 	0.99990271 	0.28909210 	0.99804138 	0.86824152 	0.99980552 	0.99488452 	0.99839996 	0.88180090 	0.98822074 	0.99529020 	0.34732914 	0.99974227 	0.95095280 	0.95299009 	0.91562382 	0.98523016 	0.99933692 	
         656 	0.99949784 	0.14682588 	0.89564041 	0.52332915 	0.99440514 	0.99936480 	0.17826275 	0.99721490 	0.30854409 	0.99782127 	0.90582782 	0.99826418 	0.99718695 	0.99754256 	0.84892886 	0.98864293 	0.98915636 	0.39104499 	0.99969517 	0.94029486 	0.94081752 	0.94484643 	0.98510223 	0.99942938 	
         657 	0.99962995 	0.20235149 	0.90807878 	0.46636760 	0.98007102 	0.99945849 	0.23174242 	0.99869631 	0.35354488 	0.99920534 	0.87664963 	0.99725218 	0.99692828 	0.99734183 	0.85112555 	0.97564860 	0.99805848 	0.42537736 	0.99978234 	0.97275129 	0.93749763 	0.90510434 	0.98941573 	0.99914168 	
         658 	0.99976372 	0.12417376 	0.91652728 	0.58779842 	0.99229180 	0.99890926 	0.23724637 	0.99913890 	0.29018565 	0.99912105 	0.91809039 	0.99783545 	0.99543991 	0.99886057 	0.87791253 	0.97687209 	0.99921233 	0.36905845 	0.99963378 	0.92433984 	0.93543232 	0.90998385 	0.99419974 	0.99840753 	
         659 	0.99977915 	0.14026025 	0.93142904 	0.49803376 	0.99212822 	0.99891429 	0.25981365 	0.99797346 	0.31693802 	0.99889201 	0.85526024 	0.99928213 	0.99614282 	0.99971837 	0.88481603 	0.97851039 	0.99836031 	0.39283816 	0.99939015 	0.92070500 	0.96587508 	0.91075639 	0.99213829 	0.99814085 	
         660 	0.99949989 	0.09967997 	0.91686875 	0.48747645 	0.99330104 	0.99885115 	0.22450210 	0.99661303 	0.31009388 	0.99870146 	0.85907279 	0.99909090 	0.99641931 	0.99972695 	0.84140011 	0.99191822 	0.99897028 	0.37251096 	0.99612962 	0.93286762 	0.97481627 	0.92491557 	0.98734858 	0.99821681 	
         661 	0.99927049 	0.10319926 	0.90591939 	0.52391335 	0.98975356 	0.99705408 	0.22265463 	0.99975939 	0.28104135 	0.99933806 	0.90576961 	0.99963574 	0.99839328 	0.99981020 	0.91898609 	0.99355839 	0.99802011 	0.38673063 	0.99820165 	0.93174146 	0.93911857 	0.91401826 	0.99564928 	0.99946041 	
         662 	0.99800827 	0.13009294 	0.92582396 	0.53819046 	0.98358262 	0.99677798 	0.24596603 	0.99957807 	0.32002778 	0.99668777 	0.90793363 	0.99960640 	0.99749783 	0.99970518 	0.87587497 	0.99413344 	0.99657934 	0.40512164 	0.99842212 	0.95498344 	0.94339387 	0.89901568 	0.99614431 	0.99907786 	
         663 	0.99200280 	0.10862310 	0.90958392 	0.52679271 	0.99612633 	0.99939171 	0.22735600 	0.99930801 	0.30324565 	0.99594903 	0.91013247 	0.99829294 	0.99665106 	0.99933141 	0.86045611 	0.99524293 	0.99684980 	0.43560676 	0.99829325 	0.92719280 	0.96001149 	0.89209265 	0.99370725 	0.99760585 	
         664 	0.99363523 	0.12886598 	0.91210557 	0.55767008 	0.99049253 	0.99866954 	0.24849131 	0.99931302 	0.26352947 	0.99927713 	0.89522092 	0.99811260 	0.99774279 	0.99943874 	0.87266714 	0.98128549 	0.99781332 	0.44842395 	0.99833762 	0.94104329 	0.94026608 	0.92478733 	0.99717116 	0.99403357 	
         665 	0.99807638 	0.12135542 	0.92445531 	0.55385650 	0.98771421 	0.99415067 	0.24201211 	0.99971691 	0.25717993 	0.99990379 	0.87407039 	0.99962848 	0.99931234 	0.99973102 	0.87156933 	0.98240826 	0.99817654 	0.44366849 	0.99865359 	0.96189085 	0.94477856 	0.89596209 	0.99773511 	0.99883577 	
         666 	0.99974505 	0.13010348 	0.93443275 	0.50080351 	0.98622285 	0.99767073 	0.24579275 	0.99928587 	0.26088492 	0.99994569 	0.87281469 	0.99966042 	0.99891230 	0.99942382 	0.88013758 	0.99405697 	0.99230834 	0.39765533 	0.99753046 	0.94192439 	0.95354830 	0.88587871 	0.99928331 	0.99914571 	
         667 	0.99895634 	0.18430480 	0.90971047 	0.48796263 	0.97991715 	0.99421656 	0.29278573 	0.99911156 	0.30693754 	0.99992126 	0.87861480 	0.99969977 	0.99589335 	0.99870879 	0.88760595 	0.99699684 	0.98967274 	0.43518609 	0.99572544 	0.94555599 	0.93603502 	0.91358327 	0.99898498 	0.99942702 	
         668 	0.99856449 	0.13148982 	0.88874354 	0.56442669 	0.99202257 	0.99789793 	0.22002768 	0.99978116 	0.29031351 	0.99984151 	0.88052831 	0.99849299 	0.99767799 	0.99905319 	0.88430812 	0.99355613 	0.99116942 	0.42693092 	0.99284998 	0.93151336 	0.95603658 	0.89063997 	0.99374486 	0.99898195 	
         669 	0.99879017 	0.13790334 	0.89480365 	0.55355503 	0.98640555 	0.99790283 	0.22578738 	0.99978053 	0.29555419 	0.99857157 	0.90874307 	0.99917680 	0.99827079 	0.99895846 	0.86294143 	0.99339143 	0.98499447 	0.38897065 	0.99253555 	0.92731119 	0.95888680 	0.90873817 	0.99305608 	0.99787209 	
         670 	0.99627250 	0.10841417 	0.90628500 	0.54206261 	0.98905074 	0.99338399 	0.25740200 	0.99972588 	0.31905547 	0.99794855 	0.89189978 	0.99917088 	0.99832412 	0.99858704 	0.88157214 	0.99038079 	0.99655721 	0.39945817 	0.99653603 	0.95619758 	0.95028928 	0.90936222 	0.99734114 	0.99720930 	
         671 	0.99776425 	0.12241550 	0.91733829 	0.51363915 	0.98970738 	0.99516583 	0.26906365 	0.99971772 	0.32974893 	0.99677579 	0.85061898 	0.99735442 	0.99835007 	0.99804931 	0.88015352 	0.99152912 	0.99433332 	0.40888899 	0.99890432 	0.94101356 	0.94873526 	0.90566287 	0.99825741 	0.99821527 	
         672 	0.99648049 	0.11163999 	0.93287243 	0.49446048 	0.98638050 	0.99767363 	0.28945251 	0.99945615 	0.34733988 	0.99907776 	0.89014538 	0.99546324 	0.99047331 	0.99881159 	0.85294909 	0.97961465 	0.99562837 	0.42537754 	0.99310427 	0.96183920 	0.94137386 	0.91925636 	0.99874076 	0.99863584 	
         673 	0.99501290 	0.12488017 	0.90649532 	0.53878739 	0.97438314 	0.99637003 	0.26095568 	0.99924448 	0.28400427 	0.99818403 	0.87986584 	0.99740935 	0.99735990 	0.99429936 	0.84705155 	0.98677681 	0.99804284 	0.40394018 	0.99572930 	0.93611867 	0.93902263 	0.89004434 	0.99912463 	0.99328342 	
         674 	0.99893407 	0.11571846 	0.91327708 	0.52517957 	0.97579968 	0.99426800 	0.24961351 	0.99511446 	0.32097474 	0.99893834 	0.87677338 	0.99525772 	0.99926444 	0.99638822 	0.88525125 	0.99464492 	0.99389944 	0.41695015 	0.99931002 	0.93687003 	0.92110382 	0.88835684 	0.99745146 	0.99721947 	
         675 	0.99795141 	0.12489112 	0.92609724 	0.54510044 	0.97645381 	0.99577910 	0.24385943 	0.99739160 	0.32801828 	0.99980070 	0.91457649 	0.99561106 	0.99383586 	0.99600496 	0.84264528 	0.97921366 	0.99223029 	0.41141293 	0.99978228 	0.91715658 	0.96378558 	0.88744452 	0.99920068 	0.99805790 	
         676 	0.99729243 	0.12438563 	0.92211135 	0.54483767 	0.98373591 	0.99564185 	0.24342265 	0.99865878 	0.35961113 	0.99971692 	0.91452714 	0.99644662 	0.99004345 	0.99876070 	0.87112700 	0.97359485 	0.99727082 	0.41895066 	0.99991426 	0.96469453 	0.97081633 	0.86728145 	0.99812242 	0.99913021 	
         677 	0.99862417 	0.11759133 	0.90941051 	0.48944570 	0.98652476 	0.99115153 	0.30377543 	0.99849396 	0.35464206 	0.99929122 	0.90080808 	0.99821364 	0.99336534 	0.99831652 	0.86808151 	0.97515509 	0.99562033 	0.41444203 	0.99977963 	0.93414240 	0.94783536 	0.88319536 	0.99904482 	0.99968092 	
         678 	0.99887202 	0.10671796 	0.90229378 	0.49889906 	0.99782688 	0.99296050 	0.27855532 	0.99685409 	0.33126454 	0.99711616 	0.87838626 	0.99849445 	0.99738464 	0.99862211 	0.85916229 	0.98556437 	0.99304410 	0.39538021 	0.99877374 	0.92585712 	0.95334723 	0.92577744 	0.99723158 	0.99930556 	
         679 	0.99951957 	0.11190521 	0.93118978 	0.54937944 	0.99562696 	0.98493576 	0.23914292 	0.99669085 	0.30506526 	0.99549763 	0.90020562 	0.99731671 	0.99722284 	0.99453307 	0.88220845 	0.97610544 	0.98645547 	0.42268853 	0.99968046 	0.95261626 	0.93868241 	0.91472438 	0.99799013 	0.99937991 	
         680 	0.99503119 	0.15825961 	0.87773477 	0.57146611 	0.99271968 	0.99208484 	0.26262059 	0.99113168 	0.32650878 	0.99085916 	0.89921406 	0.99698830 	0.99722512 	0.99811717 	0.85414121 	0.98461888 	0.99174792 	0.39775108 	0.99989198 	0.94061937 	0.96060753 	0.91576518 	0.99874023 	0.99700333 	
         681 	0.99892094 	0.13331478 	0.92533763 	0.55876658 	0.98736503 	0.99505347 	0.24076848 	0.99567007 	0.30654999 	0.99361543 	0.88002127 	0.99389237 	0.99670949 	0.99700497 	0.85770240 	0.97733726 	0.99603556 	0.37990354 	0.99998195 	0.94467125 	0.95587300 	0.92722468 	0.99647552 	0.99796079 	
         682 	0.99575841 	0.12589380 	0.91228445 	0.51704071 	0.98914477 	0.99170633 	0.23426758 	0.99445865 	0.33135121 	0.99629472 	0.88045019 	0.98517496 	0.99454560 	0.99841811 	0.84754251 	0.98484099 	0.99599913 	0.41976115 	0.99998248 	0.93921439 	0.94360913 	0.88694818 	0.99682951 	0.99910832 	
         683 	0.99940061 	0.13521311 	0.91691484 	0.46977248 	0.98250714 	0.99436831 	0.26878738 	0.99490520 	0.31010926 	0.99704351 	0.88753488 	0.98585264 	0.99837028 	0.99716518 	0.86067754 	0.99332113 	0.99777528 	0.43993772 	0.99998541 	0.94132808 	0.95936439 	0.90967983 	0.98819931 	0.99890286 	
         684 	0.99851576 	0.10763140 	0.89854627 	0.53711204 	0.99331116 	0.98482240 	0.23991386 	0.99238446 	0.28286743 	0.99662126 	0.89797087 	0.99795589 	0.99878615 	0.99492621 	0.89207389 	0.99311143 	0.99710854 	0.38063292 	0.99998155 	0.95340155 	0.96550293 	0.90021015 	0.99748536 	0.99698460 	
         685 	0.99907888 	0.12973378 	0.91726323 	0.54857695 	0.98378779 	0.98994104 	0.25873984 	0.99565025 	0.30062952 	0.99747259 	0.90066961 	0.99756973 	0.99832267 	0.99803166 	0.87494263 	0.98822833 	0.99826414 	0.39597353 	0.99995034 	0.95560001 	0.93573988 	0.88260426 	0.99762912 	0.99808854 	
         686 	0.99768908 	0.12507060 	0.92448237 	0.54188598 	0.97571028 	0.99332210 	0.23512528 	0.98881102 	0.31208592 	0.99702161 	0.89415217 	0.99781312 	0.99856343 	0.99907649 	0.87427254 	0.98125131 	0.99857839 	0.45757135 	0.99994745 	0.95423588 	0.94586261 	0.88109266 	0.99819108 	0.99814997 	
         687 	0.99557771 	0.13686486 	0.92182594 	0.54425737 	0.98270693 	0.99475757 	0.28681458 	0.99397366 	0.32135917 	0.99410691 	0.86920798 	0.99794337 	0.99651811 	0.99856955 	0.89211859 	0.99674550 	0.99778166 	0.40921454 	0.99987165 	0.93067235 	0.92220708 	0.88850775 	0.99698780 	0.99861154 	
         688 	0.99497620 	0.13780832 	0.92849747 	0.53740704 	0.99252145 	0.99602645 	0.28288597 	0.99838392 	0.31762085 	0.98721449 	0.87631340 	0.99942793 	0.99387801 	0.99620702 	0.87141027 	0.98529005 	0.99743650 	0.40596017 	0.99977123 	0.96423528 	0.94614519 	0.90876832 	0.99841053 	0.99948094 	
         689 	0.99320339 	0.12161335 	0.93043692 	0.52871793 	0.99190083 	0.99905295 	0.25266815 	0.99891025 	0.29811323 	0.99463894 	0.91325350 	0.99923811 	0.99606936 	0.99790753 	0.88306443 	0.98490154 	0.99447449 	0.44009119 	0.99989744 	0.94260137 	0.94774877 	0.89976621 	0.99917387 	0.99932747 	
         690 	0.98643756 	0.12215681 	0.88551361 	0.52900951 	0.99305234 	0.99727222 	0.27522655 	0.99910868 	0.29854749 	0.99644473 	0.87972418 	0.99953229 	0.99886785 	0.99712301 	0.87052075 	0.98544601 	0.99749719 	0.36037449 	0.99954080 	0.92564341 	0.94381171 	0.90710875 	0.99911193 	0.99995420 	
         691 	0.98838694 	0.14136600 	0.89243543 	0.50344865 	0.99267790 	0.99218684 	0.21631698 	0.99958647 	0.31389686 	0.99744401 	0.89111986 	0.99933844 	0.99450690 	0.99512747 	0.84824629 	0.99107635 	0.99306110 	0.37437094 	0.99987809 	0.95084267 	0.95446656 	0.93352531 	0.99860057 	0.99975079 	
         692 	0.98411678 	0.13925433 	0.93292901 	0.52024966 	0.99567866 	0.99766582 	0.22862011 	0.99639122 	0.28034666 	0.99810738 	0.89798555 	0.99981753 	0.99571889 	0.99869619 	0.89515295 	0.98733467 	0.99159979 	0.38565201 	0.99885742 	0.94565525 	0.90456786 	0.91145507 	0.99922656 	0.99983676 	
         693 	0.98753058 	0.15942628 	0.91258935 	0.53149282 	0.99703863 	0.99981828 	0.22790328 	0.99673306 	0.29721206 	0.99793337 	0.87952882 	0.99961818 	0.99836947 	0.99947863 	0.86451647 	0.99143915 	0.99333747 	0.40004953 	0.99831995 	0.94611380 	0.96486202 	0.90250156 	0.99889434 	0.99962391 	
         694 	0.99336321 	0.14294177 	0.89798991 	0.52122040 	0.99000782 	0.99985964 	0.27100349 	0.99600478 	0.27238468 	0.99832640 	0.87580328 	0.99933169 	0.99929011 	0.99978797 	0.88697980 	0.98940353 	0.99571648 	0.44429882 	0.99874557 	0.95768934 	0.97043678 	0.91493086 	0.99466924 	0.99780577 	
         695 	0.99745301 	0.13705680 	0.93412894 	0.45895967 	0.99405628 	0.99994850 	0.26198834 	0.99788283 	0.26842343 	0.99829853 	0.88347208 	0.99932225 	0.99801599 	0.99934212 	0.83886863 	0.99503253 	0.98967100 	0.44528974 	0.99900100 	0.95162416 	0.95720831 	0.92790455 	0.99586142 	0.99756677 	
         696 	0.99910094 	0.10828452 	0.93940974 	0.49547811 	0.99249020 	0.99968796 	0.26390695 	0.99772337 	0.29126403 	0.99827551 	0.86862804 	0.99913649 	0.99672111 	0.99936398 	0.90350302 	0.99226829 	0.99685469 	0.39564028 	0.99975924 	0.91116341 	0.94582786 	0.91212300 	0.99468770 	0.99732361 	
         697 	0.99973477 	0.12648676 	0.93918045 	0.50577672 	0.97473394 	0.99972809 	0.23692365 	0.99888743 	0.30573118 	0.99983707 	0.91129300 	0.99964011 	0.99352026 	0.99895302 	0.86984143 	0.98617555 	0.99853541 	0.40797684 	0.99994403 	0.94947853 	0.95258681 	0.90559297 	0.99656513 	0.99923415 	
         698 	0.99911238 	0.12282986 	0.92823304 	0.50370769 	0.99214893 	0.99936725 	0.24314435 	0.99975470 	0.30282468 	0.99935112 	0.89015974 	0.99992496 	0.99451823 	0.99854302 	0.83692444 	0.98648300 	0.99992254 	0.39440731 	0.99996228 	0.93444988 	0.95045591 	0.90944653 	0.99264162 	0.99605109 	
         699 	0.99961673 	0.13241288 	0.88791084 	0.49456837 	0.99171685 	0.99667259 	0.27502652 	0.99868014 	0.28274711 	0.99915968 	0.83139919 	0.99976538 	0.99922994 	0.99936023 	0.88686257 	0.98183110 	0.99956663 	0.40102336 	0.99993937 	0.93280359 	0.95208604 	0.90570401 	0.99459597 	0.99674686 	
         700 	0.99926500 	0.15273891 	0.89053689 	0.50640974 	0.98210497 	0.99810864 	0.29201136 	0.99891707 	0.29955107 	0.99612408 	0.86676661 	0.99904612 	0.99740934 	0.99963076 	0.89584042 	0.99527109 	0.99803225 	0.45662623 	0.99976931 	0.95052255 	0.95248504 	0.92069126 	0.99635174 	0.99731236 	
         701 	0.99929841 	0.12198019 	0.90623408 	0.56314553 	0.98001371 	0.99345576 	0.26630874 	0.99946643 	0.27412218 	0.98890419 	0.85860638 	0.99841724 	0.99623305 	0.99981107 	0.90257113 	0.98016027 	0.99758520 	0.43689975 	0.99984377 	0.94083655 	0.93991977 	0.87280428 	0.99307442 	0.99080238 	
         702 	0.99968110 	0.12607061 	0.90667091 	0.47189999 	0.98098880 	0.99456478 	0.23439531 	0.99868777 	0.31202023 	0.99092514 	0.86383388 	0.99801300 	0.99933210 	0.99941613 	0.85857398 	0.99129538 	0.99859415 	0.38464298 	0.99954386 	0.95544015 	0.92169038 	0.88879990 	0.99539308 	0.99719760 	
         703 	0.99961039 	0.08941529 	0.89325578 	0.47926581 	0.99104711 	0.99718435 	0.25162837 	0.99743491 	0.32750603 	0.99005883 	0.90981553 	0.99873821 	0.99893148 	0.99906083 	0.85950725 	0.99603856 	0.99922502 	0.45386332 	0.99910164 	0.94257917 	0.96991377 	0.89892958 	0.99717630 	0.99645219 	
         704 	0.99869018 	0.13754902 	0.92343509 	0.50896561 	0.98795505 	0.99603832 	0.25607498 	0.99918246 	0.28396185 	0.99563098 	0.89645415 	0.99871627 	0.99651011 	0.99938986 	0.83542253 	0.99299936 	0.99990614 	0.47569171 	0.99755803 	0.92784072 	0.92184950 	0.90460913 	0.99660071 	0.99415976 	
         705 	0.99826294 	0.14185808 	0.89546976 	0.50545715 	0.97419108 	0.99912930 	0.26837818 	0.99698069 	0.27884574 	0.99802007 	0.88020030 	0.99846387 	0.99801912 	0.99924380 	0.87266338 	0.97562204 	0.99988653 	0.41472154 	0.99530150 	0.94734254 	0.95178466 	0.87705636 	0.99636033 	0.99517054 	
